tourney_id,tourney_name,surface,draw_size,tourney_level
1997-D063,Davis Cup G1 PO: UZB vs JPN,Clay,4,D
1993-D012,Davis Cup G1 SF: BAH vs URU,Hard,4,D
2016-M-FU-GER-03A-2016,Germany F3,Carpet,32,S
1992-M-SA-ESP-05A-1992c,Spain 5 Masters 3,Clay,32,S
1996-D079,Davis Cup G2 SF: SVK vs POL,Carpet,4,D
1996-M-SA-RSA-01A-1996b,Central Africa Masters 2,Hard,32,S
2012-5053,Belgrade,Clay,28,A
2011-M-FU-IRI-01A-2011,Iran F1,Clay,32,S
2008-M-FU-CRO-05A-2008,Croatia F5,Clay,32,S
1994-M-SA-USA-05A-1994c,USA 5 Masters 3,Hard,48,S
2015-5049,Caltanissetta CH,Clay,32,C
2007-M-FU-NED-04A-2007,Netherlands F4,Clay,32,S
2011-1607,Banja Luka CH,Clay,32,C
1973-661,Dusseldorf,Clay,16,A
2009-M-FU-SLO-02A-2009,Slovenia F2,Clay,32,S
1996-638,Skopje CH,Clay,32,C
2018-M-FU-TUR-39A-2018,Turkey F39,Clay,32,S
1995-M-SA-ESP-06A-1995c,Spain 7 Masters 3,Clay,32,S
2011-M-FU-ITA-14A-2011,Italy F14,Clay,32,S
1973-D019,Davis Cup G1 F: USA vs CHI,Hard,4,D
2013-M-FU-CAN-01A-2013,Canada F1,Hard,32,S
2003-M-FU-FRA-09A-2003,France F9,Clay,32,S
1995-338,Sydney Outdoor,Hard,32,A
2012-6630,Tyumen CH,Hard,32,C
1989-733,Hossegor CH,Clay,32,C
1986-296,Enugu CH,Hard,32,C
2010-M-FU-ITA-15A-2010,Italy F15,Clay,32,S
2008-M-FU-POL-01A-2008,Poland F1,Clay,32,S
1983-D031,Davis Cup WG R1: URS vs FRA,Carpet,4,D
1993-D014,Davis Cup WG PO: BEL vs BRA,Clay,4,D
2018-M-FU-TUR-16A-2018,Turkey F16,Clay,32,S
1987-407,Rotterdam,Carpet,32,A
2020-M-DC-2020-WG2-PO-MAR-VIE-01,Davis Cup WG2 PO: MAR vs VIE,Clay,4,D
2000-M-FU-ITA-08A-2000,Italy F9,Clay,32,S
1988-453,Brest CH,Hard,32,C
2016-7391,Guayaquil CH,Clay,32,C
2005-M-FU-CRC-01A-2005,Costa Rica F1,Hard,32,S
1997-747,Beijing,Hard,32,A
2008-M-FU-ARG-10A-2008,Argentina F10,Clay,32,S
2014-M-FU-GRE-04A-2014,Greece F4,Hard,32,S
1982-254,Johannesburg CH,Hard,32,C
2014-M-FU-ITA-19A-2014,Italy F19,Clay,32,S
1979-321,Stuttgart Outdoor,Clay,32,A
1972-D029,Davis Cup EUR R1: URS vs HUN,,4,D
1991-M-SA-ROU-01A-1991d,Romania Masters 4,Clay,24,S
2015-M-FU-AUS-06A-2015,Australia F6,Hard,32,S
1994-321,Stuttgart Outdoor,Clay,48,A
2008-M-FU-GER-15A-2008,Germany F15,Clay,32,S
2010-M-FU-USA-13A-2010,USA F13,Hard,32,S
2013-M-FU-ARM-01A-2013,Armenia F1,Clay,32,S
2011-352,Paris Masters,Hard,48,M
2017-M020,Brisbane,Hard,32,A
1994-M-SA-MEX-03A-1994c,Mexico 3 Masters 3,Hard,32,S
2012-M-FU-FRA-04A-2012,France F4,Hard,32,S
2016-M-FU-TUR-08A-2016,Turkey F8,Hard,32,S
2014-M-FU-THA-01A-2014,Thailand F1,Hard,32,S
2012-M-FU-RUS-08A-2012,Russia F8,Clay,32,S
1999-M-FU-USA-07A-1999,USA F7,Hard,64,S
1999-558,Prostejov CH,Clay,32,C
1976-D006,Davis Cup AME SF: AUS vs INA,Grass,4,D
2020-0424,New York,Hard,32,A
1975-308,Munich,Clay,32,A
2004-574,Waikoloa CH,Hard,32,C
2005-398,Cherbourg CH,Hard,32,C
1984-D021,Davis Cup AME QF: CHN vs KOR,Clay,4,D
2008-M-FU-GAB-02A-2008,Gabon F2,Hard,32,S
1993-M-SA-USA-01A-1993d,USA 1 Masters 4,Clay,64,S
1994-440,Rosmalen,Grass,32,A
2009-M-FU-ARG-05B-2009,Argentina F5,Clay,32,S
1982-430,Wembley,Carpet,32,A
2001-M-FU-MKD-01A-2001,Macedonia F1,Clay,32,S
2013-6579,Lima CH,Clay,32,C
2015-M-FU-BEL-02A-2015,Belgium F2,Clay,32,S
1992-M-SA-ROU-01A-1992b,Romania Masters 2,Clay,32,S
1999-M-FU-FRA-11A-1999,France F11,Hard,32,S
1991-D053,Davis Cup G2 SF: HKG vs SRI,Hard,4,D
1993-D053,Davis Cup G1 SF: KOR vs INA,Clay,4,D
2006-M-FU-ROU-15A-2006,Romania F15,Clay,32,S
2007-D002,Davis Cup WG R1: FRA vs ROU,Hard,4,D
1997-M-SA-ITA-02A-1997a,Italy 2 Masters 1,Clay,24,S
1977-D007,Davis Cup EUR F: NZL vs AUS,Grass,4,D
2009-M-FU-IRL-02A-2009,Ireland F2,Carpet,32,S
2018-M-FU-ARG-07A-2018,Argentina F7,Clay,32,S
1992-M-SA-EGY-01A-1992c,Egypt Masters 3,Clay,32,S
2007-M-FU-BUL-07A-2007,Bulgaria F7,Clay,32,S
2002-M-FU-CZE-04A-2002,Czech Rep F4,Clay,32,S
1975-402,Memphis,Carpet,32,A
2011-M-FU-VEN-03A-2011,Venezuela F3,Hard,32,S
2007-M-FU-USA-18A-2007,USA F18,Hard,32,S
1992-M-SA-POR-02A-1992c,Portugal 2 Masters 3,Clay,32,S
2015-M-FU-TUR-50A-2015,Turkey F50,Hard,32,S
2006-D042,Davis Cup G1 R2: MAR vs CZE,Clay,4,D
1995-M-SA-AUS-02A-1995a,Australia 2 Masters 1,Hard,32,S
2000-M-FU-ESP-02A-2000,Spain F2,Clay,32,S
2016-M-FU-RSA-01A-2016,South Africa F1,Hard,32,S
2016-7290,Estoril,Clay,32,A
1996-221,Tampere CH,Clay,32,C
2015-M-FU-ESA-02A-2015,El Salvador F2,Hard,32,S
2010-M-FU-ARG-16A-2010,Argentina F16,Clay,32,S
1997-D010,Davis Cup G1 PO: BAH vs VEN,Hard,4,D
2003-D073,Davis Cup G1 PO: NOR vs LUX,Clay,4,D
2001-M-SA-ESP-07A-2001b,Spain 7 2,Clay,32,S
1998-D071,Davis Cup G1 QF: ROU vs NOR,Hard,4,D
1973-D023,Davis Cup EUR R1: NOR vs DEN,Clay,4,D
1981-333,Taipei,Carpet,32,A
1997-M-SA-BRA-05A-1997b,Brazil 5 Masters 2,Clay,24,S
2006-587,Asuncion CH,Clay,32,C
2009-M-FU-GER-17B-2009,Germany F17B,Clay,32,S
2005-M-FU-GBR-14A-2005,Great Britain F14,Hard,32,S
1997-M-SA-BRA-01A-1997a,Brazil 1 Masters 1,Clay,32,S
1997-M-SA-BEL-01A-1997c,Belgium Masters 3,Clay,32,S
2014-M-FU-ECU-04A-2014,Ecuador F4,Clay,32,S
2007-D022,Davis Cup WG SF: SWE vs USA,Carpet,4,D
1987-269,Lisbon CH,Clay,32,C
1995-408,Milan,Carpet,32,A
1996-M-SA-GBR-02A-1996b,Great Britain 2 Masters 2,Clay,24,S
2013-M-FU-GRE-19A-2013,Greece F19,Hard,32,S
2016-M-FU-EGY-03A-2016,Egypt F3,Hard,32,S
2004-M-SA-CHN-01A-2004a,China 1 Satellite 1,Hard,32,S
2012-M-FU-SRB-03A-2012,Serbia F3,Clay,32,S
1997-M-SA-ESP-01A-1997a,Spain 1 Masters 1,Clay,24,S
2014-M-FU-ITA-02A-2014,Italy F2,Carpet,32,S
1988-387,Waiblingen CH,Clay,32,C
2001-M-SA-ESP-02A-2001a,Spain 2 1,Clay,24,S
2004-96,Athens Olympics,Hard,64,A
1989-493,Chicoutimi CH,Clay,32,C
2016-7025,Mohammedia CH,Clay,32,C
2009-M-FU-CHN-05A-2009,China F5,Hard,32,S
2013-M-FU-FIN-01A-2013,Finland F1,Clay,32,S
2008-M-FU-VEN-10A-2008,Venezuela F9,Hard,32,S
1998-228,Winnetka CH,Hard,32,C
2003-666,Bronx CH,Hard,32,C
1996-M-SA-AUT-02A-1996d,Austria 2 Masters 4,Clay,32,S
1990-D065,Davis Cup G2 SF: MAR vs TOG,Clay,4,D
2004-M-FU-CHI-04A-2004,Chile F2,Clay,32,S
2003-1684,Tasmania CH,Hard,32,C
1985-615,Dusseldorf,Clay,32,A
2015-D038,Davis Cup G2 R1: MEX vs BOL,Hard,4,D
1997-350,Birmingham CH,Clay,32,C
1993-M-SA-COL-01A-1993a,Colombia Masters 1,Clay,32,S
1978-315,Newport,Grass,32,A
1979-351,Linz CH,Hard,32,C
1997-M-SA-BRA-05A-1997d,Brazil 5 Masters 4,Clay,32,S
2020-M-ITF-GRE-11A-2020,M15 Heraklion,Hard,32,15
2011-M-FU-ARG-20A-2011,Argentina F20,Clay,32,S
2005-1632,Reunion Island CH,Hard,32,C
1990-328,Basel,Hard,32,A
2008-221,Tampere CH,Clay,32,C
2010-M-FU-CZE-03A-2010,Czech Republic F3,Clay,32,S
1995-M-SA-AUS-01A-1995a,Australia 1 Masters 1,Clay,24,S
2017-M-FU-ITA-24A-2017,Italy F24,Clay,32,S
2006-M-SA-INA-01A-2006b,Indonesia 1 2,Hard,24,S
2017-M-FU-ITA-22B-2017,Italy F22,Clay,32,S
2002-745,Aschaffenburg CH,Clay,32,C
2015-D063,Davis Cup G2 R3: BUL vs HUN,Clay,4,D
1992-M-SA-BRA-03A-1992a,Brazil 3 Masters 1,Clay,32,S
2006-M-FU-VEN-09A-2006,Venezuela F6,Hard,32,S
2009-M-FU-BRA-17A-2009,Brazil F17,Clay,32,S
1997-D039,Davis Cup G2 R1: FIN vs GRE,Hard,4,D
1994-M-SA-JPN-01A-1994d,Japan Masters 4,Hard,32,S
1979-D015,Davis Cup AME PR: CAN vs MEX,Hard,4,D
1999-M-FU-EGY-02A-1999,Egypt F2,Clay,32,S
2001-357,Stuttgart Masters,Hard,48,M
2001-M-FU-GER-01A-2001,Germany F1,Clay,32,S
2011-D074,Davis Cup G2 PO: BUL vs CYP,Carpet,4,D
1986-D045,Davis Cup EUR SF: NED vs ISR,Clay,4,D
1994-D067,Davis Cup WG QF: NED vs USA,Hard,4,D
2010-M-FU-USA-05A-2010,USA F5,Hard,32,S
2018-M-FU-AUS-04A-2018,Australia F4,Clay,32,S
1998-320,Tel Aviv CH,Hard,32,C
1985-D020,Davis Cup AME QF: URU vs COL,Clay,4,D
2012-M-FU-CHI-05A-2012,Chile F5,Clay,32,S
2007-D077,Davis Cup G2 R2: HUN vs MON,Clay,4,D
1983-D011,Davis Cup EUR QF: NOR vs AUT,Clay,4,D
1985-D039,Davis Cup G1 R1: SIN vs HKG,Grass,4,D
2001-773,Bucharest,Clay,32,A
2003-552,Barcelona CH,Clay,32,C
2005-393,Budaors CH,Clay,32,C
1999-M-SA-ARG-02A-1999a,Argentina 2 Masters 1,Clay,32,S
1991-367,Athens,Clay,32,A
1997-314,Gstaad,Clay,32,A
2007-3585,Marrakech CH,Clay,32,C
2016-M-DC-2016-WG-M-FRA-CRO-01,Davis Cup WG SF: FRA vs CRO,Hard,4,D
2000-398,Cherbourg CH,Hard,32,C
2003-M-FU-IND-02A-2003,India F2,Carpet,32,S
1974-494,Jakarta,Hard,32,A
2003-M-FU-INA-02A-2003,Indonesia F2,Hard,32,S
2008-M-FU-JPN-10A-2008,Japan F10,Hard,32,S
2002-583,Manchester CH,Grass,32,C
1995-D029,Davis Cup WG R1: ITA vs CZE,Clay,4,D
2003-M-FU-POR-10A-2003,Portugal F10,Clay,32,S
2000-M-SA-PAN-01A-2000c,Central America Masters 3,Clay,32,S
1996-M-SA-TUR-02A-1996c,Turkey 2 Masters 3,Clay,32,S
2012-M-FU-MEX-15A-2012,Mexico F15,Hard,32,S
1993-M-SA-MAS-02A-1993b,Malaysia 2 Masters 2,Hard,32,S
1989-D039,Davis Cup WG R1: ISR vs FRA,Carpet,4,D
1995-D079,Davis Cup WG F: RUS vs USA,Clay,4,D
2001-D026,Davis Cup G2 QF: CRC vs AHO,Hard,4,D
2007-3464,Constanta CH,Clay,32,C
1979-333,Taipei,Carpet,32,A
1997-375,Lyon,Carpet,32,A
2012-M-FU-TUR-47A-2012,Turkey F47,Hard,32,S
2009-D024,Davis Cup G1 R2: TPE vs IND,Hard,4,D
1999-M-SA-ISR-01A-1999b,Israel 1 Masters 2,Hard,32,S
2014-6284,Guadalajara CH,Hard,32,C
1998-695,Dallas CH,Hard,32,C
2005-D080,Davis Cup G2 F: NZL vs KOR,Hard,4,D
1984-243,Perth CH,Grass,32,C
2002-M-SA-ITA-06A-2002d,Italy 6 4,Clay,32,S
1985-D050,Davis Cup WG SF: PHI vs KOR,Hard,4,D
2016-M-FU-TUR-17A-2016,Turkey F17,Hard,32,S
1996-M-SA-POR-01A-1996c,Portugal 1 Masters 3,Clay,32,S
1995-M-SA-USA-01A-1995c,USA 1 Masters 3,Clay,64,S
2006-782,Wrexham CH,Hard,32,C
1996-M-SA-BRA-01A-1996c,Brazil 1 Masters 3,Clay,32,S
1983-211,Tunis CH,Clay,32,C
2012-M-FU-GBR-08A-2012,Great Britain F8,Clay,32,S
1974-316,Bastad,Clay,32,A
2009-60,Barletta CH,Clay,32,C
2016-M-DC-2016-WG-M-CAN-FRA-01,Davis Cup WG R1: CAN vs FRA,Clay,4,D
2008-589,Quito CH,Clay,32,C
1973-2036,Omaha,Hard,32,A
2012-M-FU-IND-12A-2012,India F12,Hard,32,S
2007-M-FU-ESP-30A-2007,Spain F30,Hard,32,S
1999-M-FU-MAR-02A-1999,Morocco F2,Clay,32,S
1988-386,Oporto CH,Clay,32,C
1995-M-SA-CAN-01A-1995a,Canada Masters 1,Hard,32,S
2012-451,Doha,Hard,32,A
2020-M-ITF-TUN-33A-2020,M15 Monastir,Hard,32,15
2005-497,Besancon CH,Hard,32,C
2006-M-SA-EGY-01A-2006b,Egypt 1 2,Clay,32,S
2002-M-FU-CAN-01A-2002,Canada F1,Hard,32,S
2019-1741,Busan CH,Hard,64,C
1994-403,Miami Masters,Hard,96,M
2013-D063,Davis Cup G2 PO: HUN vs LUX,Hard,4,D
1983-D037,Davis Cup EUR F: YUG vs HUN,Clay,4,D
1979-709,Sarasota,Carpet,32,A
2014-M-FU-ITA-34A-2014,Italy F34,Clay,32,S
1994-352,Paris Masters,Carpet,48,M
2008-M-FU-VEN-02A-2008,Venezuela F2,Hard,32,S
2011-M-FU-VEN-04A-2011,Venezuela F4,Hard,32,S
2005-1796,St. Brieuc CH,Clay,32,C
2011-6256,Santos CH,Clay,32,C
2011-M-FU-GER-04A-2011,Germany F4,Carpet,32,S
2008-M-FU-BRA-28A-2008,Brazil F28,Clay,32,S
2017-7793,Ismaning CH,Hard,32,C
2018-M-FU-TUN-42A-2018,Tunisia F42,Hard,32,S
2000-741,Nottingham,Grass,32,A
2004-M-FU-ARG-03A-2004,Argentina F3,Clay,32,S
2017-M-FU-HUN-06A-2017,Hungary F6,Clay,32,S
2009-M-FU-ESP-07A-2009,Spain F7,Clay,32,S
1992-783,Segovia CH,Hard,32,C
2008-M-FU-USA-06A-2008,USA F6,Hard,32,S
1993-M-SA-SVK-01A-1993b,Slovak Republic Masters 2,Clay,32,S
2003-891,Chennai,Hard,32,A
2014-M-FU-AUT-01A-2014,Austria F1,Clay,32,S
1991-M-SA-JPN-01A-1991a,Japan Masters 1,Hard,32,S
2013-422,Cincinnati Masters,Hard,56,M
2010-1738,Reggio Emilia CH,Clay,32,C
1973-405,Houston WCT,Clay,32,A
2001-M-SA-ESP-04A-2001d,Spain 4 4,Clay,32,S
2016-M-FU-BEL-14A-2016,Belgium F14,Clay,32,S
2008-M-FU-USA-12A-2008,USA F12,Hard,32,S
2020-0444,Bratislava CH,Hard,32,C
2012-M-FU-RUS-01A-2012,Russia F1,Hard,32,S
1995-404,Indian Wells Masters,Hard,56,M
2010-6173,Salvador CH,Hard,32,C
1992-M-SA-AUT-01A-1992a,Austria Masters 1,Clay,32,S
2008-3535,Rimouski CH,Carpet,32,C
1984-314,Gstaad,Clay,32,A
2007-M-FU-ESP-37A-2007,Spain F37,Hard,32,S
2001-M-SA-ITA-03A-2001c,Italy 3 3,Clay,32,S
2012-M-FU-ROU-05A-2012,Romania F5,Clay,32,S
2002-M-FU-GBR-09A-2002,Great Britain F9,Hard,32,S
2019-M-ITF-GER-12A-2019,M15 Trier,Clay,32,S
1996-M-SA-ESP-06A-1996c,Spain 6 Masters 3,Clay,32,S
2014-D048,Davis Cup G2 R2: THA vs KUW,Hard,4,D
1976-D027,Davis Cup EUR PQ: LUX vs FIN,,4,D
2000-D067,Davis Cup G1 QF: COL vs ECU,Clay,4,D
2008-438,Moscow,Hard,32,A
2015-M-FU-MOZ-01A-2015,Mozambique F1,Hard,32,S
2013-M-FU-GER-10A-2013,Germany F10,Clay,32,S
1994-357,Stuttgart Indoor,Carpet,32,A
1990-428,Tokyo Indoor,Carpet,48,A
2002-M-SA-IND-01A-2002c,India 3,Hard,32,S
1990-379,Prague,Clay,32,A
2010-M-FU-ITA-23A-2010,Italy F23,Hard,32,S
2003-314,Gstaad,Clay,32,A
2001-499,Delray Beach,Hard,32,A
1993-393,Adelaide CH,Grass,32,C
2010-60,Barletta CH,Clay,32,C
1993-M-SA-ESP-01A-1993d,Spain 1 Masters 4,Clay,32,S
2009-M-FU-JPN-03A-2009,Japan F3,Hard,32,S
2004-D049,Davis Cup G2 R2: POL vs ALG,Clay,4,D
2015-M-FU-NED-03A-2015,Netherlands F3,Clay,32,S
2015-M-FU-COL-07A-2015,Colombia F7,Clay,32,S
1990-310,Florence,Clay,32,A
2018-M-FU-ITA-22A-2018,Italy F22,Clay,32,S
2013-D052,Davis Cup G2 R1: BIH vs LUX,Hard,4,D
2018-6911,Andria CH,Hard,32,C
1995-D081,Davis Cup G2 SF: UZB vs SRI,Clay,4,D
1994-M-SA-POR-01A-1994d,Portugal 1 Masters 4,Clay,32,S
2001-M-FU-COL-01A-2001,Colombia F1,Clay,32,S
1995-D051,Davis Cup G1 PO: HKG vs TPE,Hard,4,D
2013-M-FU-GUM-01A-2013,Guam F1,Hard,32,S
2008-M-FU-BRA-07A-2008,Brazil F7,Clay,32,S
2018-M-FU-TUN-31A-2018,Tunisia F31,Hard,32,S
2009-M-FU-IRI-05A-2009,Iran F5,Clay,32,S
2007-M-FU-BRA-25A-2007,Brazil F25,Hard,32,S
1993-M-SA-BAN-01A-1993d,Thailand Bangladesh Masters 4,Hard,32,S
2000-685,Ostend CH,Clay,32,C
2000-383,Graz CH,Clay,32,C
2006-284,San Remo CH,Clay,32,C
2009-M-FU-POR-04A-2009,Portugal F4,Clay,32,S
2003-827,Andrezieux CH,Hard,32,C
2006-495,Dubai,Hard,32,A
2006-659,Bukhara CH,Hard,32,C
1979-580,Australian Open,Grass,64,G
1997-M-SA-KOR-01A-1997d,Korea Masters 4,Clay,32,S
1988-468,Estoril CH,Hard,32,C
2011-M-FU-AUT-05A-2011,Austria F5,Clay,32,S
2010-M-FU-CHN-07A-2010,China F7,Hard,32,S
2011-M-FU-USA-23A-2011,USA F23,Hard,32,S
2017-6809,Meerbusch CH,Clay,32,C
1998-471,Geneva CH,Clay,32,C
2006-D067,Davis Cup G2 R1: ZIM vs NOR,Hard,4,D
1995-M-SA-AUS-03A-1995b,Australia 3 Masters 2,Clay,24,S
1996-M-SA-ESP-08A-1996d,Spain 8 Masters 4,Clay,32,S
1994-746,Sao Paulo CH,Clay,32,C
2016-M-FU-NGR-02A-2016,Nigeria F2,Hard,32,S
2002-317,Amersfoort,Clay,32,A
2014-M-FU-EGY-13A-2014,Egypt F13,Clay,32,S
2000-M-FU-ARG-02A-2000,Argentina F2,Clay,32,S
1996-430,Antwerp,Carpet,32,A
1999-308,Munich,Clay,32,A
1995-M-SA-FIN-01A-1995d,Baltic Masters 4,Clay,32,S
2008-M-FU-INA-02A-2008,Indonesia F2,Hard,32,S
1998-M-FU-CRO-04A-1998,Croatia F4,Clay,32,S
1996-M-SA-BOL-01A-1996a,Peru Bolivia Masters 1,Clay,32,S
1997-M-SA-USA-05A-1997a,USA 5 Masters 1,Hard,64,S
2016-M-DC-2016-G2-EPA-M-MON-LAT-01,Davis Cup G2 R1: MON vs LAT,Hard,4,D
2007-M-FU-THA-02A-2007,Thailand F2,Hard,32,S
1987-330,Tel Aviv,Hard,32,A
1983-422,Cincinnati,Hard,64,M
1986-407,Rotterdam,Carpet,32,A
1990-346,Tampa CH,Clay,32,C
1994-691,Rogaska CH,Carpet,32,C
2018-M-FU-EGY-14A-2018,Egypt F14,Hard,32,S
2014-543,Guayaquil CH,Clay,32,C
1991-743,Hong Kong CH,Hard,32,C
2018-M-FU-TUN-15A-2018,Tunisia F15,Hard,32,S
2004-M-FU-COL-02A-2004,Colombia F2,Clay,32,S
2004-M-FU-DEN-02A-2004,Denmark F2,Clay,32,S
1995-M-SA-AUT-02A-1995a,Austria 2 Masters 1,Clay,24,S
2005-M-FU-NED-02A-2005,Netherlands F2,Clay,32,S
2015-7316,Cary CH,Hard,32,C
1998-M-SA-RSA-02A-1998b,South Africa 2 Masters 2,Hard,24,S
1985-424,San Francisco,Carpet,32,A
2012-M-FU-TUR-09A-2012,Turkey F9,Hard,32,S
1996-M-SA-TUR-01A-1996d,Turkey 1 Masters 4,Hard,32,S
2009-M-FU-BRA-15A-2009,Brazil F14,Hard,32,S
2011-1720,Bangkok,Hard,28,A
1998-M-FU-CRO-05A-1998,Croatia F5,Clay,32,S
2007-M-FU-NCA-01A-2007,Nicaragua F1,Hard,32,S
1998-600,Prague CH,Clay,32,C
2001-487,Prague2 CH,Clay,32,C
2019-M-ITF-ESP-03A-2019,M15 Palmanova,Clay,32,S
1980-328,Basel,Hard,32,A
2001-567,Costa Rica CH,Hard,32,C
1972-9215,Cleveland,Carpet,32,A
1981-324,Maui,Hard,32,A
2006-407,Rotterdam,Hard,32,A
2012-M-FU-AUT-06A-2012,Austria F6,Clay,32,S
2004-D028,Davis Cup G1 PO: VEN vs BRA,Hard,4,D
1977-243,Perth,Hard,32,A
2010-M-FU-ESP-32A-2010,Spain F32,Clay,32,S
1981-D030,Davis Cup EUR SF: FIN vs NED,Clay,4,D
1972-D030,Davis Cup G1 F: MAS vs IND,,4,D
2002-506,Buenos Aires,Clay,32,A
1977-722,Buenos Aires,Clay,16,A
2010-M-FU-RSA-02A-2010,South Africa F2,Hard,32,S
1980-215,Rio De Janeiro CH,Clay,32,C
2009-M-FU-BIH-03A-2009,Bosnia & Herzegovina F3,Clay,32,S
2007-D071,Davis Cup G2 R1: CYP vs FIN,Clay,4,D
1997-M-SA-ESP-07A-1997b,Spain 7 Masters 2,Clay,32,S
2011-M-FU-ARG-15A-2011,Argentina F15,Clay,32,S
1987-328,Basel,Hard,32,A
2009-M-FU-EST-02A-2009,Estonia F2,Clay,32,S
2004-833,Oberstaufen CH,Clay,32,C
1975-352,Paris Indoor,Hard,32,A
2011-500,Halle,Grass,32,A
2012-M-FU-GER-02A-2012,Germany F2,Hard,32,S
1992-M-SA-PAR-01A-1992d,Uruguay Paraguay Masters 4,Clay,32,S
2011-3566,Rabat CH,Clay,32,C
2012-M-FU-ROU-09A-2012,Romania F9,Clay,32,S
2015-M-FU-IND-14A-2015,India F14,Hard,32,S
2004-D010,Davis Cup WG QF: BLR vs ARG,Carpet,4,D
2006-M-FU-SEN-02A-2006,Senegal F2,Hard,32,S
1998-M-FU-YUG-08A-1998,Yugoslavia F6,Clay,32,S
2012-M-FU-KUW-01A-2012,Kuwait F1,Hard,32,S
1979-2007,Huntington Beach CH,Hard,32,C
1980-343,Colombus,Hard,32,A
2012-D044,Davis Cup WG PO: GER vs AUS,Clay,4,D
1995-M-SA-POR-04A-1995c,Portugal 4 Masters 3,Hard,32,S
1992-329,Tokyo Outdoor,Hard,56,A
1988-260,Durban CH,Hard,32,C
2014-M-FU-BEL-12A-2014,Belgium F10,Clay,32,S
1998-73,Tashkent,Hard,32,A
2012-460,Heilbronn CH,Hard,32,C
2016-M-FU-ECU-01A-2016,Ecuador F1,Clay,32,S
2014-M-FU-SRB-02A-2014,Serbia F2,Clay,32,S
2000-699,Maia CH,Clay,32,C
2011-316,Bastad,Clay,28,A
2012-M-FU-BRA-32A-2012,Brazil F32,Clay,32,S
1998-D024,Davis Cup G1 QF: UZB vs CHN,Hard,4,D
2002-M-FU-SLO-03A-2002,Slovenia F3,Clay,32,S
2005-M-FU-CHI-07A-2005,Chile F7,Clay,32,S
1973-2016,London,Carpet,32,A
1976-336,Hong Kong,Hard,48,A
2020-3503,Rennes CH,Hard,64,C
2013-D080,Davis Cup WG PO: BEL vs ISR,Clay,4,D
2012-M-FU-GER-01A-2012,Germany F1,Carpet,32,S
1996-597,Salinas CH,Hard,32,C
2012-M-FU-ARG-08A-2012,Argentina F8,Clay,32,S
2014-M-FU-TUN-09A-2014,Tunisia F9,Hard,32,S
2012-M-FU-BRA-16A-2012,Brazil F16,Clay,32,S
2019-M-ITF-JPN-01A-2019,M15 Nishi Tama,Hard,32,S
2005-M-FU-SRI-02A-2005,Sri Lanka F2,Clay,32,S
2015-M-FU-FRA-17A-2015,France F17,Hard,32,S
2003-D058,Davis Cup G2 R3: DEN vs RSA,Carpet,4,D
2003-783,Segovia CH,Hard,32,C
1993-M-SA-ARG-01A-1993b,Argentina 1 Masters 2,Clay,32,S
2006-M-FU-VEN-07A-2006,Venezuela F4,Clay,32,S
2002-M-FU-FRA-14A-2002,France F14,Hard,32,S
1993-D044,Davis Cup WG R1: RUS vs GER,Carpet,4,D
1995-M-SA-EGY-02A-1995d,Egypt 2 Masters 4,Clay,32,S
2004-M-SA-ITA-03A-2004c,Italy 4 Satellite 3,Clay,32,S
2011-3535,Rimouski CH,Hard,32,C
1988-303,Buenos Aires,Clay,32,A
1982-273,Brussels CH,Clay,32,C
2014-M-FU-BRA-13A-2014,Brazil F13,Clay,32,S
2004-M-SA-SWE-01A-2004b,Sweden 1 2,Hard,32,S
2010-M-FU-GBR-05A-2010,Great Britain F5,Clay,32,S
1981-D033,Davis Cup WG QF: NZL vs GBR,Grass,4,D
1986-D064,Davis Cup EUR QF: POL vs ROU,Clay,4,D
1990-D068,Davis Cup WG R1: USA vs MEX,Hard,4,D
2018-0091,Kyoto CH,Hard,32,C
2003-M-FU-ALG-03A-2003,Algeria F3,Clay,32,S
2009-D057,Davis Cup G2 R2: BUL vs LAT,Clay,4,D
1993-M-SA-ESP-07A-1993b,Spain 7 Masters 2,Hard,24,S
2019-1796,St. Brieuc CH,Hard,64,C
2015-M-FU-KAZ-06A-2015,Kazakhstan F6,Clay,32,S
1970-6831,Leicester,Grass,16,A
2003-M-FU-CRO-09A-2003,Croatia F9,Clay,32,S
2015-6590,Sibiu CH,Clay,32,C
1979-429,Stockholm,Hard,64,A
1997-M-SA-ESP-07A-1997a,Spain 7 Masters 1,Clay,32,S
1972-D039,Davis Cup EUR R1: LIB vs MAR,Clay,4,D
2004-M-FU-NED-04A-2004,Netherlands F4,Clay,32,S
2011-M-FU-TUR-05A-2011,Turkey F5,Hard,32,S
2005-M-FU-ALG-03A-2005,Algeria F3,Clay,32,S
1976-319,Kitzbuhel,Clay,64,A
1983-724,Hilton Head WCT,Clay,8,A
2008-M-FU-ROU-17A-2008,Romania F17,Clay,32,S
2003-M-FU-CYP-01A-2003,Cyprus F1,Clay,32,S
1996-M-SA-ARG-02A-1996c,Argentina 2 Masters 3,Clay,32,S
1990-399,Munich CH,Carpet,32,C
1999-758,Venice CH,Clay,32,C
2015-M-FU-BEL-03A-2015,Belgium F3,Clay,32,S
1977-D040,Davis Cup WG PR: KOR vs PAK,,4,D
1995-M-SA-NED-01A-1995d,Netherlands Masters 4,Clay,32,S
1993-773,Bucharest,Clay,32,A
